"vertex","cluster","color"
41506,445,"#EFC000FF"
41507,182,"#868686FF"
14318,165,"#CD534CFF"
37091,68,"white"
23306,445,"#EFC000FF"
41513,138,"#A73030FF"
20206,182,"#868686FF"
41514,138,"#A73030FF"
23999,116,"#0073C2FF"
14038,165,"#CD534CFF"
41516,488,"#003C67FF"
41520,165,"#CD534CFF"
41521,533,"#8F7700FF"
1656,116,"#0073C2FF"
41522,182,"#868686FF"
24000,116,"#0073C2FF"
14039,165,"#CD534CFF"
24001,488,"#003C67FF"
14971,165,"#CD534CFF"
766,488,"#003C67FF"
41525,488,"#003C67FF"
767,445,"#EFC000FF"
41526,445,"#EFC000FF"
41527,182,"#868686FF"
41528,848,"white"
24002,116,"#0073C2FF"
3064,1406,"#7AA6DCFF"
3065,1406,"#7AA6DCFF"
41530,182,"#868686FF"
41531,488,"#003C67FF"
34718,165,"#CD534CFF"
2232,584,"#3B3B3BFF"
41532,982,"white"
41534,165,"#CD534CFF"
12496,533,"#8F7700FF"
41535,533,"#8F7700FF"
41538,533,"#8F7700FF"
20207,182,"#868686FF"
24003,116,"#0073C2FF"
41541,165,"#CD534CFF"
22951,182,"#868686FF"
41542,584,"#3B3B3BFF"
9828,165,"#CD534CFF"
17074,445,"#EFC000FF"
11313,445,"#EFC000FF"
11314,445,"#EFC000FF"
11315,445,"#EFC000FF"
41544,584,"#3B3B3BFF"
41545,165,"#CD534CFF"
8630,671,"white"
17957,445,"#EFC000FF"
41546,445,"#EFC000FF"
13700,445,"#EFC000FF"
41547,671,"white"
41548,983,"white"
41551,182,"#868686FF"
41552,165,"#CD534CFF"
1446,584,"#3B3B3BFF"
9287,165,"#CD534CFF"
41555,445,"#EFC000FF"
41556,533,"#8F7700FF"
3067,1406,"#7AA6DCFF"
41559,165,"#CD534CFF"
3068,1406,"#7AA6DCFF"
41560,671,"white"
2064,445,"#EFC000FF"
3069,1406,"#7AA6DCFF"
41577,445,"#EFC000FF"
41578,533,"#8F7700FF"
41579,165,"#CD534CFF"
34236,165,"#CD534CFF"
34137,116,"#0073C2FF"
24010,116,"#0073C2FF"
3070,1406,"#7AA6DCFF"
11317,445,"#EFC000FF"
41584,488,"#003C67FF"
9891,445,"#EFC000FF"
41585,138,"#A73030FF"
41586,445,"#EFC000FF"
41587,533,"#8F7700FF"
24012,116,"#0073C2FF"
41588,445,"#EFC000FF"
14604,445,"#EFC000FF"
41589,533,"#8F7700FF"
41591,848,"white"
41592,488,"#003C67FF"
41593,445,"#EFC000FF"
41594,165,"#CD534CFF"
41595,182,"#868686FF"
41596,116,"#0073C2FF"
41598,445,"#EFC000FF"
41599,182,"#868686FF"
41600,182,"#868686FF"
41601,1406,"#7AA6DCFF"
10906,326,"white"
24015,116,"#0073C2FF"
13254,1406,"#7AA6DCFF"
41602,138,"#A73030FF"
3072,1406,"#7AA6DCFF"
1913,488,"#003C67FF"
41604,584,"#3B3B3BFF"
38806,445,"#EFC000FF"
3073,1406,"#7AA6DCFF"
41607,984,"white"
41609,165,"#CD534CFF"
41610,165,"#CD534CFF"
14040,165,"#CD534CFF"
8145,165,"#CD534CFF"
41611,488,"#003C67FF"
40141,182,"#868686FF"
41612,488,"#003C67FF"
41613,445,"#EFC000FF"
41614,182,"#868686FF"
16194,215,"#4A6990FF"
41615,165,"#CD534CFF"
41616,165,"#CD534CFF"
11014,445,"#EFC000FF"
41617,445,"#EFC000FF"
41618,381,"white"
24018,116,"#0073C2FF"
41619,445,"#EFC000FF"
24019,116,"#0073C2FF"
2065,445,"#EFC000FF"
41621,165,"#CD534CFF"
41622,445,"#EFC000FF"
41623,165,"#CD534CFF"
24021,116,"#0073C2FF"
41624,584,"#3B3B3BFF"
41625,445,"#EFC000FF"
586,116,"#0073C2FF"
41626,182,"#868686FF"
41627,182,"#868686FF"
41628,838,"white"
41629,182,"#868686FF"
41630,182,"#868686FF"
41631,488,"#003C67FF"
41632,488,"#003C67FF"
41633,165,"#CD534CFF"
41634,182,"#868686FF"
19405,116,"#0073C2FF"
41635,445,"#EFC000FF"
41636,848,"white"
24025,116,"#0073C2FF"
106,182,"#868686FF"
20208,182,"#868686FF"
46133,445,"#EFC000FF"
46134,445,"#EFC000FF"
46135,488,"#003C67FF"
12436,1128,"white"
46137,985,"white"
46139,138,"#A73030FF"
223,116,"#0073C2FF"
33243,165,"#CD534CFF"
46142,445,"#EFC000FF"
46143,259,"white"
46145,986,"white"
24027,116,"#0073C2FF"
46147,445,"#EFC000FF"
16195,215,"#4A6990FF"
46151,445,"#EFC000FF"
35148,445,"#EFC000FF"
46152,445,"#EFC000FF"
13870,445,"#EFC000FF"
46153,838,"white"
46154,1343,"white"
46155,182,"#868686FF"
24029,116,"#0073C2FF"
46156,445,"#EFC000FF"
46157,445,"#EFC000FF"
46158,69,"white"
40652,584,"#3B3B3BFF"
46159,445,"#EFC000FF"
46160,445,"#EFC000FF"
46161,533,"#8F7700FF"
46162,987,"white"
46164,445,"#EFC000FF"
17022,165,"#CD534CFF"
46166,445,"#EFC000FF"
9892,445,"#EFC000FF"
46167,445,"#EFC000FF"
15724,116,"#0073C2FF"
46168,488,"#003C67FF"
46169,848,"white"
16907,584,"#3B3B3BFF"
11105,445,"#EFC000FF"
40341,445,"#EFC000FF"
24033,116,"#0073C2FF"
46172,165,"#CD534CFF"
15725,116,"#0073C2FF"
10848,445,"#EFC000FF"
46173,988,"white"
46175,989,"white"
46177,990,"white"
24035,116,"#0073C2FF"
33748,165,"#CD534CFF"
46179,165,"#CD534CFF"
46180,165,"#CD534CFF"
46181,445,"#EFC000FF"
1368,165,"#CD534CFF"
20209,165,"#CD534CFF"
46185,518,"white"
41644,182,"#868686FF"
46187,533,"#8F7700FF"
46188,533,"#8F7700FF"
768,488,"#003C67FF"
3087,1406,"#7AA6DCFF"
3088,1406,"#7AA6DCFF"
46189,116,"#0073C2FF"
46190,749,"white"
46191,165,"#CD534CFF"
33610,488,"#003C67FF"
46197,445,"#EFC000FF"
24041,116,"#0073C2FF"
37662,182,"#868686FF"
46198,533,"#8F7700FF"
46199,687,"white"
19234,116,"#0073C2FF"
46200,445,"#EFC000FF"
46201,1127,"white"
46204,138,"#A73030FF"
46205,584,"#3B3B3BFF"
46206,533,"#8F7700FF"
46207,445,"#EFC000FF"
46208,584,"#3B3B3BFF"
46209,165,"#CD534CFF"
3091,1406,"#7AA6DCFF"
9288,165,"#CD534CFF"
46210,991,"white"
20210,182,"#868686FF"
3092,445,"#EFC000FF"
41647,182,"#868686FF"
17007,992,"white"
46215,533,"#8F7700FF"
3094,488,"#003C67FF"
46216,182,"#868686FF"
46217,165,"#CD534CFF"
46219,445,"#EFC000FF"
46222,116,"#0073C2FF"
46223,116,"#0073C2FF"
46224,182,"#868686FF"
46225,445,"#EFC000FF"
15397,488,"#003C67FF"
40142,182,"#868686FF"
46226,138,"#A73030FF"
2066,445,"#EFC000FF"
46227,116,"#0073C2FF"
33244,165,"#CD534CFF"
11318,445,"#EFC000FF"
46228,165,"#CD534CFF"
3096,1406,"#7AA6DCFF"
8777,445,"#EFC000FF"
46232,165,"#CD534CFF"
41650,182,"#868686FF"
11844,165,"#CD534CFF"
46234,138,"#A73030FF"
46235,138,"#A73030FF"
1657,116,"#0073C2FF"
19730,165,"#CD534CFF"
46236,445,"#EFC000FF"
46237,445,"#EFC000FF"
24054,116,"#0073C2FF"
41651,533,"#8F7700FF"
46238,488,"#003C67FF"
33245,445,"#EFC000FF"
22048,838,"white"
46261,488,"#003C67FF"
224,116,"#0073C2FF"
37626,70,"white"
46269,138,"#A73030FF"
46270,116,"#0073C2FF"
24055,116,"#0073C2FF"
46271,182,"#868686FF"
18883,116,"#0073C2FF"
1447,584,"#3B3B3BFF"
41653,533,"#8F7700FF"
3098,1406,"#7AA6DCFF"
326,488,"#003C67FF"
46272,165,"#CD534CFF"
993,182,"#868686FF"
46274,533,"#8F7700FF"
13604,533,"#8F7700FF"
46275,165,"#CD534CFF"
18566,445,"#EFC000FF"
6,533,"#8F7700FF"
15843,445,"#EFC000FF"
41654,533,"#8F7700FF"
46798,1334,"white"
18139,445,"#EFC000FF"
46800,993,"white"
46802,488,"#003C67FF"
46803,488,"#003C67FF"
46804,116,"#0073C2FF"
46806,488,"#003C67FF"
24061,116,"#0073C2FF"
46808,165,"#CD534CFF"
41656,533,"#8F7700FF"
3099,1406,"#7AA6DCFF"
46809,165,"#CD534CFF"
46810,533,"#8F7700FF"
46811,445,"#EFC000FF"
12772,488,"#003C67FF"
24062,116,"#0073C2FF"
46813,445,"#EFC000FF"
8407,445,"#EFC000FF"
41659,182,"#868686FF"
13255,1406,"#7AA6DCFF"
46816,182,"#868686FF"
46817,445,"#EFC000FF"
36523,445,"#EFC000FF"
9289,165,"#CD534CFF"
46819,533,"#8F7700FF"
46820,182,"#868686FF"
40659,584,"#3B3B3BFF"
46821,116,"#0073C2FF"
24065,116,"#0073C2FF"
24067,116,"#0073C2FF"
46822,106,"white"
37872,445,"#EFC000FF"
46823,111,"white"
20211,182,"#868686FF"
46825,533,"#8F7700FF"
46826,1406,"#7AA6DCFF"
46827,445,"#EFC000FF"
46828,445,"#EFC000FF"
46829,994,"white"
11319,445,"#EFC000FF"
46832,445,"#EFC000FF"
46833,445,"#EFC000FF"
22907,116,"#0073C2FF"
46834,995,"white"
46837,1494,"white"
40077,165,"#CD534CFF"
13046,1343,"white"
46856,165,"#CD534CFF"
46857,116,"#0073C2FF"
13871,445,"#EFC000FF"
46859,488,"#003C67FF"
46860,116,"#0073C2FF"
41662,182,"#868686FF"
46861,1406,"#7AA6DCFF"
46862,215,"#4A6990FF"
46863,410,"white"
33749,165,"#CD534CFF"
3107,1406,"#7AA6DCFF"
46864,445,"#EFC000FF"
3109,1406,"#7AA6DCFF"
3110,1406,"#7AA6DCFF"
3111,1406,"#7AA6DCFF"
46865,445,"#EFC000FF"
19888,182,"#868686FF"
9290,165,"#CD534CFF"
38677,848,"white"
24078,116,"#0073C2FF"
46868,182,"#868686FF"
127,116,"#0073C2FF"
33585,488,"#003C67FF"
19889,182,"#868686FF"
46870,138,"#A73030FF"
46871,445,"#EFC000FF"
41665,182,"#868686FF"
3113,1406,"#7AA6DCFF"
769,488,"#003C67FF"
46872,996,"white"
46874,997,"white"
46876,165,"#CD534CFF"
46877,488,"#003C67FF"
40407,165,"#CD534CFF"
18994,445,"#EFC000FF"
3119,445,"#EFC000FF"
16715,488,"#003C67FF"
24084,116,"#0073C2FF"
3120,1406,"#7AA6DCFF"
46880,445,"#EFC000FF"
46881,1406,"#7AA6DCFF"
46882,998,"white"
24085,116,"#0073C2FF"
46884,182,"#868686FF"
46886,445,"#EFC000FF"
12307,182,"#868686FF"
20212,182,"#868686FF"
46888,488,"#003C67FF"
24086,116,"#0073C2FF"
17169,165,"#CD534CFF"
46891,445,"#EFC000FF"
21733,445,"#EFC000FF"
3123,1406,"#7AA6DCFF"
46892,1406,"#7AA6DCFF"
3124,1406,"#7AA6DCFF"
35045,445,"#EFC000FF"
36996,445,"#EFC000FF"
46896,165,"#CD534CFF"
46897,445,"#EFC000FF"
46898,947,"white"
11321,445,"#EFC000FF"
3125,1406,"#7AA6DCFF"
10814,116,"#0073C2FF"
46900,116,"#0073C2FF"
41666,182,"#868686FF"
35150,584,"#3B3B3BFF"
33750,165,"#CD534CFF"
46902,999,"white"
46904,182,"#868686FF"
3127,1406,"#7AA6DCFF"
46905,533,"#8F7700FF"
46906,182,"#868686FF"
10225,445,"#EFC000FF"
15300,165,"#CD534CFF"
46907,165,"#CD534CFF"
12498,533,"#8F7700FF"
20091,116,"#0073C2FF"
3130,1406,"#7AA6DCFF"
46909,445,"#EFC000FF"
40143,182,"#868686FF"
46910,138,"#A73030FF"
46911,445,"#EFC000FF"
46912,488,"#003C67FF"
46913,445,"#EFC000FF"
38480,165,"#CD534CFF"
46914,1000,"white"
46916,445,"#EFC000FF"
17485,445,"#EFC000FF"
46917,445,"#EFC000FF"
46918,445,"#EFC000FF"
17144,116,"#0073C2FF"
46919,488,"#003C67FF"
46920,445,"#EFC000FF"
46921,488,"#003C67FF"
46922,215,"#4A6990FF"
46923,445,"#EFC000FF"
38382,445,"#EFC000FF"
46924,313,"white"
15617,584,"#3B3B3BFF"
46926,116,"#0073C2FF"
9203,116,"#0073C2FF"
46927,445,"#EFC000FF"
649,445,"#EFC000FF"
8780,445,"#EFC000FF"
15301,182,"#868686FF"
46933,165,"#CD534CFF"
46934,116,"#0073C2FF"
46935,445,"#EFC000FF"
41670,182,"#868686FF"
46936,445,"#EFC000FF"
46937,445,"#EFC000FF"
46938,514,"white"
46941,445,"#EFC000FF"
22528,182,"#868686FF"
36481,445,"#EFC000FF"
46942,1121,"white"
46944,116,"#0073C2FF"
24096,116,"#0073C2FF"
37687,445,"#EFC000FF"
46945,138,"#A73030FF"
46946,165,"#CD534CFF"
15967,1406,"#7AA6DCFF"
46947,445,"#EFC000FF"
41671,533,"#8F7700FF"
46948,165,"#CD534CFF"
46949,445,"#EFC000FF"
3137,1406,"#7AA6DCFF"
46950,138,"#A73030FF"
24100,116,"#0073C2FF"
46951,165,"#CD534CFF"
46952,239,"white"
20213,182,"#868686FF"
46953,1001,"white"
46956,858,"white"
46957,1143,"white"
40661,584,"#3B3B3BFF"
18242,165,"#CD534CFF"
3140,1406,"#7AA6DCFF"
24103,116,"#0073C2FF"
24104,445,"#EFC000FF"
22624,445,"#EFC000FF"
46960,165,"#CD534CFF"
46961,182,"#868686FF"
46963,445,"#EFC000FF"
12308,165,"#CD534CFF"
8225,165,"#CD534CFF"
46966,445,"#EFC000FF"
17355,584,"#3B3B3BFF"
9893,445,"#EFC000FF"
24106,116,"#0073C2FF"
41675,182,"#868686FF"
46967,445,"#EFC000FF"
46968,138,"#A73030FF"
46969,182,"#868686FF"
46970,1431,"white"
46972,445,"#EFC000FF"
46973,445,"#EFC000FF"
46974,488,"#003C67FF"
18140,445,"#EFC000FF"
46975,396,"white"
46977,592,"white"
3142,1406,"#7AA6DCFF"
46978,445,"#EFC000FF"
13153,116,"#0073C2FF"
14041,165,"#CD534CFF"
40144,182,"#868686FF"
39945,1406,"#7AA6DCFF"
46981,138,"#A73030FF"
3144,1406,"#7AA6DCFF"
33751,165,"#CD534CFF"
12791,116,"#0073C2FF"
46983,671,"white"
34138,116,"#0073C2FF"
46985,533,"#8F7700FF"
46986,445,"#EFC000FF"
15918,838,"white"
46987,242,"white"
46988,488,"#003C67FF"
46989,445,"#EFC000FF"
46990,138,"#A73030FF"
17584,165,"#CD534CFF"
10561,116,"#0073C2FF"
13872,445,"#EFC000FF"
46991,165,"#CD534CFF"
22952,182,"#868686FF"
36179,584,"#3B3B3BFF"
35445,138,"#A73030FF"
46992,445,"#EFC000FF"
46993,488,"#003C67FF"
18278,165,"#CD534CFF"
41678,182,"#868686FF"
18052,410,"white"
46996,445,"#EFC000FF"
46997,1406,"#7AA6DCFF"
46998,445,"#EFC000FF"
24116,116,"#0073C2FF"
46999,533,"#8F7700FF"
47000,445,"#EFC000FF"
47001,445,"#EFC000FF"
47002,533,"#8F7700FF"
47004,116,"#0073C2FF"
37060,116,"#0073C2FF"
3148,488,"#003C67FF"
3149,1406,"#7AA6DCFF"
18279,165,"#CD534CFF"
47012,116,"#0073C2FF"
47013,533,"#8F7700FF"
47014,671,"white"
47015,71,"white"
47016,165,"#CD534CFF"
47017,445,"#EFC000FF"
47018,488,"#003C67FF"
11106,445,"#EFC000FF"
47019,445,"#EFC000FF"
24121,116,"#0073C2FF"
525,584,"#3B3B3BFF"
1320,165,"#CD534CFF"
47021,165,"#CD534CFF"
47022,182,"#868686FF"
47023,165,"#CD534CFF"
47024,445,"#EFC000FF"
3150,1406,"#7AA6DCFF"
16107,116,"#0073C2FF"
20214,165,"#CD534CFF"
47025,116,"#0073C2FF"
47026,445,"#EFC000FF"
14042,215,"#4A6990FF"
24125,116,"#0073C2FF"
34470,445,"#EFC000FF"
8554,445,"#EFC000FF"
47030,410,"white"
21734,445,"#EFC000FF"
47031,445,"#EFC000FF"
47032,445,"#EFC000FF"
47033,165,"#CD534CFF"
47034,1002,"white"
36219,445,"#EFC000FF"
11322,445,"#EFC000FF"
47043,445,"#EFC000FF"
24128,116,"#0073C2FF"
47044,445,"#EFC000FF"
17817,445,"#EFC000FF"
47045,533,"#8F7700FF"
47049,116,"#0073C2FF"
47050,533,"#8F7700FF"
41680,182,"#868686FF"
47051,165,"#CD534CFF"
47052,116,"#0073C2FF"
1658,116,"#0073C2FF"
679,445,"#EFC000FF"
47053,533,"#8F7700FF"
47054,163,"white"
14476,116,"#0073C2FF"
47055,445,"#EFC000FF"
47056,182,"#868686FF"
47057,445,"#EFC000FF"
14939,215,"#4A6990FF"
36230,182,"#868686FF"
47058,445,"#EFC000FF"
47059,1003,"white"
47061,445,"#EFC000FF"
14319,165,"#CD534CFF"
47062,584,"#3B3B3BFF"
47063,445,"#EFC000FF"
3155,1406,"#7AA6DCFF"
21964,533,"#8F7700FF"
47064,445,"#EFC000FF"
18280,165,"#CD534CFF"
20215,182,"#868686FF"
47066,445,"#EFC000FF"
47067,182,"#868686FF"
47068,485,"white"
9291,165,"#CD534CFF"
47072,1004,"white"
47075,1406,"#7AA6DCFF"
20216,182,"#868686FF"
47076,445,"#EFC000FF"
47077,445,"#EFC000FF"
40664,584,"#3B3B3BFF"
47078,381,"white"
47079,848,"white"
47080,1005,"white"
47082,848,"white"
47083,617,"white"
47085,165,"#CD534CFF"
47086,165,"#CD534CFF"
47087,182,"#868686FF"
24136,116,"#0073C2FF"
47088,182,"#868686FF"
47089,488,"#003C67FF"
12757,182,"#868686FF"
47099,445,"#EFC000FF"
47100,445,"#EFC000FF"
771,488,"#003C67FF"
47101,445,"#EFC000FF"
47102,445,"#EFC000FF"
47104,488,"#003C67FF"
3158,1406,"#7AA6DCFF"
24139,116,"#0073C2FF"
24140,116,"#0073C2FF"
12446,445,"#EFC000FF"
8146,215,"#4A6990FF"
47105,445,"#EFC000FF"
11323,445,"#EFC000FF"
47106,138,"#A73030FF"
47107,533,"#8F7700FF"
24143,116,"#0073C2FF"
10729,488,"#003C67FF"
24145,116,"#0073C2FF"
1953,165,"#CD534CFF"
3159,1406,"#7AA6DCFF"
47116,488,"#003C67FF"
47117,182,"#868686FF"
47118,1127,"white"
47120,445,"#EFC000FF"
47121,488,"#003C67FF"
11070,1006,"white"
14043,445,"#EFC000FF"
47124,165,"#CD534CFF"
12773,445,"#EFC000FF"
24146,116,"#0073C2FF"
3161,1406,"#7AA6DCFF"
225,116,"#0073C2FF"
20217,182,"#868686FF"
47130,445,"#EFC000FF"
47131,215,"#4A6990FF"
47132,1007,"white"
17076,445,"#EFC000FF"
47134,1008,"white"
47136,445,"#EFC000FF"
47137,182,"#868686FF"
20218,182,"#868686FF"
39810,488,"#003C67FF"
47138,445,"#EFC000FF"
47139,445,"#EFC000FF"
47140,1406,"#7AA6DCFF"
47141,488,"#003C67FF"
47142,182,"#868686FF"
47143,138,"#A73030FF"
47144,116,"#0073C2FF"
12202,239,"white"
47154,72,"white"
47155,182,"#868686FF"
24151,138,"#A73030FF"
47157,1009,"white"
47159,488,"#003C67FF"
47160,445,"#EFC000FF"
35448,488,"#003C67FF"
47161,1010,"white"
47163,445,"#EFC000FF"
47165,167,"white"
47167,116,"#0073C2FF"
47168,445,"#EFC000FF"
47169,1011,"white"
47171,759,"white"
128,1406,"#7AA6DCFF"
47173,445,"#EFC000FF"
47174,116,"#0073C2FF"
3164,116,"#0073C2FF"
3165,1406,"#7AA6DCFF"
995,116,"#0073C2FF"
47185,165,"#CD534CFF"
47186,488,"#003C67FF"
20219,165,"#CD534CFF"
47187,165,"#CD534CFF"
47188,165,"#CD534CFF"
13257,116,"#0073C2FF"
47189,165,"#CD534CFF"
47191,445,"#EFC000FF"
47192,165,"#CD534CFF"
47193,445,"#EFC000FF"
47194,445,"#EFC000FF"
41687,182,"#868686FF"
47195,445,"#EFC000FF"
47197,1012,"white"
8782,838,"white"
14044,215,"#4A6990FF"
47200,445,"#EFC000FF"
24157,116,"#0073C2FF"
47201,182,"#868686FF"
37411,165,"#CD534CFF"
24158,116,"#0073C2FF"
24159,116,"#0073C2FF"
47203,182,"#868686FF"
33551,394,"white"
9894,445,"#EFC000FF"
47204,73,"white"
47205,215,"#4A6990FF"
8147,165,"#CD534CFF"
47208,488,"#003C67FF"
47209,584,"#3B3B3BFF"
47210,74,"white"
41689,182,"#868686FF"
41380,165,"#CD534CFF"
11845,165,"#CD534CFF"
47213,445,"#EFC000FF"
47214,182,"#868686FF"
47215,445,"#EFC000FF"
47216,182,"#868686FF"
47218,182,"#868686FF"
47219,445,"#EFC000FF"
24162,116,"#0073C2FF"
24163,116,"#0073C2FF"
47220,445,"#EFC000FF"
47221,76,"white"
18243,165,"#CD534CFF"
3166,1406,"#7AA6DCFF"
47225,116,"#0073C2FF"
47226,165,"#CD534CFF"
47227,1013,"white"
47229,445,"#EFC000FF"
41691,533,"#8F7700FF"
47232,445,"#EFC000FF"
10907,488,"#003C67FF"
47233,445,"#EFC000FF"
47234,445,"#EFC000FF"
47235,116,"#0073C2FF"
20221,182,"#868686FF"
47237,182,"#868686FF"
47238,75,"white"
47239,445,"#EFC000FF"
47240,138,"#A73030FF"
47241,182,"#868686FF"
8632,671,"white"
47242,445,"#EFC000FF"
47243,488,"#003C67FF"
41692,182,"#868686FF"
47244,1406,"#7AA6DCFF"
47245,116,"#0073C2FF"
24168,445,"#EFC000FF"
47246,445,"#EFC000FF"
41693,215,"#4A6990FF"
15930,340,"white"
47256,445,"#EFC000FF"
12910,445,"#EFC000FF"
13190,165,"#CD534CFF"
47258,165,"#CD534CFF"
47259,445,"#EFC000FF"
47260,533,"#8F7700FF"
18141,445,"#EFC000FF"
20222,182,"#868686FF"
47266,445,"#EFC000FF"
47269,138,"#A73030FF"
24171,138,"#A73030FF"
24172,116,"#0073C2FF"
14878,533,"#8F7700FF"
47270,584,"#3B3B3BFF"
1659,793,"white"
24174,116,"#0073C2FF"
47273,671,"white"
20223,182,"#868686FF"
47274,182,"#868686FF"
12075,488,"#003C67FF"
47275,138,"#A73030FF"
47276,1014,"white"
47278,1406,"#7AA6DCFF"
13875,445,"#EFC000FF"
34720,165,"#CD534CFF"
226,116,"#0073C2FF"
47279,445,"#EFC000FF"
47280,445,"#EFC000FF"
1660,116,"#0073C2FF"
47281,182,"#868686FF"
47282,165,"#CD534CFF"
34519,1406,"#7AA6DCFF"
41697,182,"#868686FF"
15124,445,"#EFC000FF"
47288,533,"#8F7700FF"
47289,488,"#003C67FF"
47290,165,"#CD534CFF"
9292,165,"#CD534CFF"
22765,1406,"#7AA6DCFF"
47294,168,"white"
47222,76,"white"
47302,165,"#CD534CFF"
47303,165,"#CD534CFF"
47306,1414,"white"
8148,445,"#EFC000FF"
20224,182,"#868686FF"
18142,445,"#EFC000FF"
47312,1015,"white"
47314,445,"#EFC000FF"
12442,215,"#4A6990FF"
8633,116,"#0073C2FF"
47319,215,"#4A6990FF"
47320,445,"#EFC000FF"
47321,1016,"white"
14836,106,"white"
47323,1017,"white"
47325,1018,"white"
36745,116,"#0073C2FF"
14588,838,"white"
3174,1406,"#7AA6DCFF"
40670,584,"#3B3B3BFF"
47328,1406,"#7AA6DCFF"
47329,138,"#A73030FF"
47330,445,"#EFC000FF"
549,445,"#EFC000FF"
47331,165,"#CD534CFF"
47332,445,"#EFC000FF"
3175,1406,"#7AA6DCFF"
47334,445,"#EFC000FF"
11324,116,"#0073C2FF"
47335,445,"#EFC000FF"
41699,182,"#868686FF"
1661,116,"#0073C2FF"
47336,1127,"white"
15618,584,"#3B3B3BFF"
21735,116,"#0073C2FF"
34768,182,"#868686FF"
47338,445,"#EFC000FF"
47339,445,"#EFC000FF"
24187,116,"#0073C2FF"
24188,116,"#0073C2FF"
47341,182,"#868686FF"
47342,1406,"#7AA6DCFF"
19467,488,"#003C67FF"
34948,584,"#3B3B3BFF"
47343,116,"#0073C2FF"
24189,116,"#0073C2FF"
47344,77,"white"
47345,138,"#A73030FF"
22954,182,"#868686FF"
3176,488,"#003C67FF"
227,116,"#0073C2FF"
3177,1406,"#7AA6DCFF"
1662,116,"#0073C2FF"
16196,215,"#4A6990FF"
9829,165,"#CD534CFF"
47350,488,"#003C67FF"
47351,445,"#EFC000FF"
47352,533,"#8F7700FF"
47353,215,"#4A6990FF"
47354,1019,"white"
47356,445,"#EFC000FF"
47357,165,"#CD534CFF"
41701,182,"#868686FF"
14320,165,"#CD534CFF"
47358,165,"#CD534CFF"
14775,116,"#0073C2FF"
47359,138,"#A73030FF"
13259,1406,"#7AA6DCFF"
47360,488,"#003C67FF"
47361,215,"#4A6990FF"
46283,533,"#8F7700FF"
3178,1406,"#7AA6DCFF"
47362,584,"#3B3B3BFF"
34471,445,"#EFC000FF"
3179,116,"#0073C2FF"
47364,165,"#CD534CFF"
3180,116,"#0073C2FF"
19468,488,"#003C67FF"
33752,165,"#CD534CFF"
228,116,"#0073C2FF"
47365,215,"#4A6990FF"
24200,116,"#0073C2FF"
24201,116,"#0073C2FF"
47366,165,"#CD534CFF"
13876,445,"#EFC000FF"
47368,165,"#CD534CFF"
20092,116,"#0073C2FF"
18143,445,"#EFC000FF"
47369,445,"#EFC000FF"
38930,848,"white"
15844,445,"#EFC000FF"
47371,445,"#EFC000FF"
8784,445,"#EFC000FF"
47372,165,"#CD534CFF"
47373,445,"#EFC000FF"
1448,584,"#3B3B3BFF"
12966,445,"#EFC000FF"
20225,182,"#868686FF"
24202,116,"#0073C2FF"
17585,165,"#CD534CFF"
47386,445,"#EFC000FF"
47387,445,"#EFC000FF"
33753,165,"#CD534CFF"
24204,116,"#0073C2FF"
229,116,"#0073C2FF"
18144,445,"#EFC000FF"
47389,138,"#A73030FF"
47390,138,"#A73030FF"
37900,445,"#EFC000FF"
47391,1406,"#7AA6DCFF"
47392,78,"white"
36982,79,"white"
47394,165,"#CD534CFF"
47397,1127,"white"
3184,1406,"#7AA6DCFF"
47400,445,"#EFC000FF"
15845,445,"#EFC000FF"
47404,445,"#EFC000FF"
47405,1020,"white"
47407,445,"#EFC000FF"
18281,165,"#CD534CFF"
47408,445,"#EFC000FF"
47409,445,"#EFC000FF"
47410,165,"#CD534CFF"
47411,116,"#0073C2FF"
15975,292,"white"
47417,445,"#EFC000FF"
47418,445,"#EFC000FF"
39965,445,"#EFC000FF"
47419,1127,"white"
47421,1021,"white"
47423,445,"#EFC000FF"
47424,165,"#CD534CFF"
16198,182,"#868686FF"
40005,1022,"white"
47428,445,"#EFC000FF"
47429,165,"#CD534CFF"
47430,1023,"white"
41303,1024,"white"
8556,445,"#EFC000FF"
24208,116,"#0073C2FF"
47443,445,"#EFC000FF"
47444,165,"#CD534CFF"
3188,1406,"#7AA6DCFF"
47445,116,"#0073C2FF"
20226,182,"#868686FF"
47446,445,"#EFC000FF"
47447,445,"#EFC000FF"
230,116,"#0073C2FF"
47448,165,"#CD534CFF"
12221,165,"#CD534CFF"
41712,165,"#CD534CFF"
47449,445,"#EFC000FF"
47450,374,"white"
47454,165,"#CD534CFF"
47455,138,"#A73030FF"
47456,138,"#A73030FF"
3191,1406,"#7AA6DCFF"
13963,445,"#EFC000FF"
47457,445,"#EFC000FF"
8673,488,"#003C67FF"
3193,1406,"#7AA6DCFF"
47463,445,"#EFC000FF"
47464,182,"#868686FF"
47465,488,"#003C67FF"
412,445,"#EFC000FF"
47467,116,"#0073C2FF"
16199,165,"#CD534CFF"
24214,116,"#0073C2FF"
47469,445,"#EFC000FF"
550,116,"#0073C2FF"
36318,445,"#EFC000FF"
47471,165,"#CD534CFF"
3194,1406,"#7AA6DCFF"
3195,1406,"#7AA6DCFF"
47472,445,"#EFC000FF"
